"scientific.name","common.name","observed.on","location","listing.status","latitude","longitude","url","preserve","polygonloc","iconic.taxon.name","groups","place.guess","positional.accuracy","user.login","user.id","captive.cultivated","image.url","license","count","checklist"
"Verbascum thapsus","great mullein","2025-11-13",NA,NA,44.3493116667,-68.0625221667,"https://www.inaturalist.org/observations/326395191","Schoodic Woods East","buffer","Plantae","Plants","Acadia National Park, Bar Harbor, ME, US",3,"cbosleys",5619874,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/591130523/medium.jpg","CC-BY-NC",NA,NA
"Solanum dulcamara","bittersweet nightshade","2025-10-02",NA,NA,44.0905305,-69.0466833333,"https://www.inaturalist.org/observations/318242106","Sheep Island","buffer","Plantae","Plants","Knox County, US-ME, US",4,"jeffbrown-dfw",6524561,"false","https://static.inaturalist.org/photos/575144139/medium.jpg","",NA,NA
"Solanum dulcamara","bittersweet nightshade","2025-10-02",NA,NA,44.0905305,-69.0466833333,"https://www.inaturalist.org/observations/318242106","Sheep Island","buffer","Plantae","Plants","Knox County, US-ME, US",4,"jeffbrown-dfw",6524561,"false","https://static.inaturalist.org/photos/575144139/medium.jpg","",NA,NA
"Impatiens glandulifera","himalayan balsam","2025-10-02",NA,NA,44.090575,-69.0466,"https://www.inaturalist.org/observations/318295309","Sheep Island","buffer","Plantae","Plants","Lighthouse Rd, Owls Head, ME, US",30,"ap90",615449,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/575243102/medium.jpg","CC-BY-NC",NA,NA
"Impatiens glandulifera","himalayan balsam","2025-10-02",NA,NA,44.090575,-69.0466,"https://www.inaturalist.org/observations/318295309","Sheep Island","buffer","Plantae","Plants","Lighthouse Rd, Owls Head, ME, US",30,"ap90",615449,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/575243102/medium.jpg","CC-BY-NC",NA,NA
"Impatiens glandulifera","himalayan balsam","2025-10-02",NA,NA,44.0905195,-69.0466695,"https://www.inaturalist.org/observations/318242063","Sheep Island","buffer","Plantae","Plants","Knox County, US-ME, US",2,"jeffbrown-dfw",6524561,"false","https://static.inaturalist.org/photos/575142880/medium.jpg","",NA,NA
"Impatiens glandulifera","himalayan balsam","2025-10-02",NA,NA,44.0905195,-69.0466695,"https://www.inaturalist.org/observations/318242063","Sheep Island","buffer","Plantae","Plants","Knox County, US-ME, US",2,"jeffbrown-dfw",6524561,"false","https://static.inaturalist.org/photos/575142880/medium.jpg","",NA,NA
"Rosa rugosa","rugosa rose","2025-10-02",NA,NA,44.0919278807,-69.0442822414,"https://www.inaturalist.org/observations/318220372","Sheep Island","buffer","Plantae","Plants","Lighthouse Rd, Owls Head, ME, US",150,"jeffbrown-dfw",6524561,"false","https://static.inaturalist.org/photos/575142706/medium.jpg","",NA,NA
"Rosa rugosa","rugosa rose","2025-10-02",NA,NA,44.0919278807,-69.0442822414,"https://www.inaturalist.org/observations/318220372","Sheep Island","buffer","Plantae","Plants","Lighthouse Rd, Owls Head, ME, US",150,"jeffbrown-dfw",6524561,"false","https://static.inaturalist.org/photos/575142706/medium.jpg","",NA,NA
"Solanum dulcamara","bittersweet nightshade","2025-10-02",NA,NA,44.0905305,-69.0466833333,"https://www.inaturalist.org/observations/318242106","Sheep Island","buffer","Plantae","Plants","Knox County, US-ME, US",4,"jeffbrown-dfw",6524561,"false","https://static.inaturalist.org/photos/575144139/medium.jpg","",NA,NA
"Solanum dulcamara","bittersweet nightshade","2025-10-02",NA,NA,44.0905305,-69.0466833333,"https://www.inaturalist.org/observations/318242106","Sheep Island","buffer","Plantae","Plants","Knox County, US-ME, US",4,"jeffbrown-dfw",6524561,"false","https://static.inaturalist.org/photos/575144139/medium.jpg","",NA,NA
"Impatiens glandulifera","himalayan balsam","2025-10-02",NA,NA,44.090575,-69.0466,"https://www.inaturalist.org/observations/318295309","Sheep Island","buffer","Plantae","Plants","Lighthouse Rd, Owls Head, ME, US",30,"ap90",615449,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/575243102/medium.jpg","CC-BY-NC",NA,NA
"Impatiens glandulifera","himalayan balsam","2025-10-02",NA,NA,44.090575,-69.0466,"https://www.inaturalist.org/observations/318295309","Sheep Island","buffer","Plantae","Plants","Lighthouse Rd, Owls Head, ME, US",30,"ap90",615449,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/575243102/medium.jpg","CC-BY-NC",NA,NA
"Impatiens glandulifera","himalayan balsam","2025-10-02",NA,NA,44.0905195,-69.0466695,"https://www.inaturalist.org/observations/318242063","Sheep Island","buffer","Plantae","Plants","Knox County, US-ME, US",2,"jeffbrown-dfw",6524561,"false","https://static.inaturalist.org/photos/575142880/medium.jpg","",NA,NA
"Impatiens glandulifera","himalayan balsam","2025-10-02",NA,NA,44.0905195,-69.0466695,"https://www.inaturalist.org/observations/318242063","Sheep Island","buffer","Plantae","Plants","Knox County, US-ME, US",2,"jeffbrown-dfw",6524561,"false","https://static.inaturalist.org/photos/575142880/medium.jpg","",NA,NA
"Rosa rugosa","rugosa rose","2025-10-02",NA,NA,44.0919278807,-69.0442822414,"https://www.inaturalist.org/observations/318220372","Sheep Island","buffer","Plantae","Plants","Lighthouse Rd, Owls Head, ME, US",150,"jeffbrown-dfw",6524561,"false","https://static.inaturalist.org/photos/575142706/medium.jpg","",NA,NA
"Rosa rugosa","rugosa rose","2025-10-02",NA,NA,44.0919278807,-69.0442822414,"https://www.inaturalist.org/observations/318220372","Sheep Island","buffer","Plantae","Plants","Lighthouse Rd, Owls Head, ME, US",150,"jeffbrown-dfw",6524561,"false","https://static.inaturalist.org/photos/575142706/medium.jpg","",NA,NA
"Solanum dulcamara","bittersweet nightshade","2025-10-02",NA,NA,44.0905305,-69.0466833333,"https://www.inaturalist.org/observations/318242106","Sheep Island","buffer","Plantae","Plants","Knox County, US-ME, US",4,"jeffbrown-dfw",6524561,"false","https://static.inaturalist.org/photos/575144139/medium.jpg","",NA,NA
"Solanum dulcamara","bittersweet nightshade","2025-10-02",NA,NA,44.0905305,-69.0466833333,"https://www.inaturalist.org/observations/318242106","Sheep Island","buffer","Plantae","Plants","Knox County, US-ME, US",4,"jeffbrown-dfw",6524561,"false","https://static.inaturalist.org/photos/575144139/medium.jpg","",NA,NA
"Impatiens glandulifera","himalayan balsam","2025-10-02",NA,NA,44.090575,-69.0466,"https://www.inaturalist.org/observations/318295309","Sheep Island","buffer","Plantae","Plants","Lighthouse Rd, Owls Head, ME, US",30,"ap90",615449,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/575243102/medium.jpg","CC-BY-NC",NA,NA
"Impatiens glandulifera","himalayan balsam","2025-10-02",NA,NA,44.090575,-69.0466,"https://www.inaturalist.org/observations/318295309","Sheep Island","buffer","Plantae","Plants","Lighthouse Rd, Owls Head, ME, US",30,"ap90",615449,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/575243102/medium.jpg","CC-BY-NC",NA,NA
"Impatiens glandulifera","himalayan balsam","2025-10-02",NA,NA,44.0905195,-69.0466695,"https://www.inaturalist.org/observations/318242063","Sheep Island","buffer","Plantae","Plants","Knox County, US-ME, US",2,"jeffbrown-dfw",6524561,"false","https://static.inaturalist.org/photos/575142880/medium.jpg","",NA,NA
"Impatiens glandulifera","himalayan balsam","2025-10-02",NA,NA,44.0905195,-69.0466695,"https://www.inaturalist.org/observations/318242063","Sheep Island","buffer","Plantae","Plants","Knox County, US-ME, US",2,"jeffbrown-dfw",6524561,"false","https://static.inaturalist.org/photos/575142880/medium.jpg","",NA,NA
"Rosa rugosa","rugosa rose","2025-10-02",NA,NA,44.0919278807,-69.0442822414,"https://www.inaturalist.org/observations/318220372","Sheep Island","buffer","Plantae","Plants","Lighthouse Rd, Owls Head, ME, US",150,"jeffbrown-dfw",6524561,"false","https://static.inaturalist.org/photos/575142706/medium.jpg","",NA,NA
"Rosa rugosa","rugosa rose","2025-10-02",NA,NA,44.0919278807,-69.0442822414,"https://www.inaturalist.org/observations/318220372","Sheep Island","buffer","Plantae","Plants","Lighthouse Rd, Owls Head, ME, US",150,"jeffbrown-dfw",6524561,"false","https://static.inaturalist.org/photos/575142706/medium.jpg","",NA,NA
"Solanum dulcamara","bittersweet nightshade","2025-10-02",NA,NA,44.0905305,-69.0466833333,"https://www.inaturalist.org/observations/318242106","Sheep Island","buffer","Plantae","Plants","Knox County, US-ME, US",4,"jeffbrown-dfw",6524561,"false","https://static.inaturalist.org/photos/575144139/medium.jpg","",NA,NA
"Solanum dulcamara","bittersweet nightshade","2025-10-02",NA,NA,44.0905305,-69.0466833333,"https://www.inaturalist.org/observations/318242106","Sheep Island","buffer","Plantae","Plants","Knox County, US-ME, US",4,"jeffbrown-dfw",6524561,"false","https://static.inaturalist.org/photos/575144139/medium.jpg","",NA,NA
"Impatiens glandulifera","himalayan balsam","2025-10-02",NA,NA,44.090575,-69.0466,"https://www.inaturalist.org/observations/318295309","Sheep Island","buffer","Plantae","Plants","Lighthouse Rd, Owls Head, ME, US",30,"ap90",615449,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/575243102/medium.jpg","CC-BY-NC",NA,NA
"Impatiens glandulifera","himalayan balsam","2025-10-02",NA,NA,44.090575,-69.0466,"https://www.inaturalist.org/observations/318295309","Sheep Island","buffer","Plantae","Plants","Lighthouse Rd, Owls Head, ME, US",30,"ap90",615449,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/575243102/medium.jpg","CC-BY-NC",NA,NA
"Impatiens glandulifera","himalayan balsam","2025-10-02",NA,NA,44.0905195,-69.0466695,"https://www.inaturalist.org/observations/318242063","Sheep Island","buffer","Plantae","Plants","Knox County, US-ME, US",2,"jeffbrown-dfw",6524561,"false","https://static.inaturalist.org/photos/575142880/medium.jpg","",NA,NA
"Impatiens glandulifera","himalayan balsam","2025-10-02",NA,NA,44.0905195,-69.0466695,"https://www.inaturalist.org/observations/318242063","Sheep Island","buffer","Plantae","Plants","Knox County, US-ME, US",2,"jeffbrown-dfw",6524561,"false","https://static.inaturalist.org/photos/575142880/medium.jpg","",NA,NA
"Rosa rugosa","rugosa rose","2025-10-02",NA,NA,44.0919278807,-69.0442822414,"https://www.inaturalist.org/observations/318220372","Sheep Island","buffer","Plantae","Plants","Lighthouse Rd, Owls Head, ME, US",150,"jeffbrown-dfw",6524561,"false","https://static.inaturalist.org/photos/575142706/medium.jpg","",NA,NA
"Rosa rugosa","rugosa rose","2025-10-02",NA,NA,44.0919278807,-69.0442822414,"https://www.inaturalist.org/observations/318220372","Sheep Island","buffer","Plantae","Plants","Lighthouse Rd, Owls Head, ME, US",150,"jeffbrown-dfw",6524561,"false","https://static.inaturalist.org/photos/575142706/medium.jpg","",NA,NA
"Tussilago farfara","colt's-foot","2025-09-28",NA,NA,44.44372192,-68.31750211,"https://www.inaturalist.org/observations/317289820","Stone Barn Farm","buffer","Plantae","Plants","Bar Harbor, ME 04609, USA",3,"nowur1ofus",7451169,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/573324050/medium.jpg","CC-BY-NC",NA,NA
"Teucrium canadense","american germander","2025-10-02","Lamoine, ME, US",NA,44.450972323,-68.2995513172,"https://www.inaturalist.org/observations/318237563","Stone Barn Farm","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Teucrium canadense","american germander","2025-10-02","Lamoine, ME, US",NA,44.450972323,-68.2995513172,"https://www.inaturalist.org/observations/318237563","Stone Barn Farm","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Teucrium canadense","american germander","2025-10-02","Lamoine, ME, US",NA,44.450972323,-68.2995513172,"https://www.inaturalist.org/observations/318237563","Stone Barn Farm","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Teucrium canadense","american germander","2025-10-02","Lamoine, ME, US",NA,44.450972323,-68.2995513172,"https://www.inaturalist.org/observations/318237563","Stone Barn Farm","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rosa rugosa","rugosa rose","2025-10-10",NA,NA,44.4201109997,-68.3494065997,"https://www.inaturalist.org/observations/320285423","Stone Barn Farm","buffer","Plantae","Plants","Bar Harbor, ME 04609, USA",NA,"hannahwojo",1489409,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/579061975/medium.jpg","CC-BY-NC",NA,NA
"Solanum dulcamara","bittersweet nightshade","2025-10-12",NA,NA,44.4171676636,-68.3333816528,"https://www.inaturalist.org/observations/320457986","Stone Barn Farm","buffer","Plantae","Plants","Bar Harbor",12,"mdirich",3242417,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/579403816/medium.jpg","CC-BY-NC",NA,NA
"Cornus rugosa","round-leaved dogwood","2025-12-16","Bar Harbor, ME, USA",NA,44.4091752227,-68.2536123178,"https://www.inaturalist.org/observations/331314297","Stone Barn Farm","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pinus resinosa","red pine","2025-12-08","Vinalhaven Island, Vinalhaven, ME, US",NA,44.1024853395,-68.8959117502,"https://www.inaturalist.org/observations/329994427","The Basin","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pinus resinosa","red pine","2025-12-08","Vinalhaven Island, Vinalhaven, ME, US",NA,44.1024853395,-68.8959117502,"https://www.inaturalist.org/observations/329994427","The Basin","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rosa rugosa","rugosa rose","2025-09-22",NA,NA,44.1543101846,-68.6906299834,"https://www.inaturalist.org/observations/316055002","The Fort &amp; Little Fort","buffer","Plantae","Plants","Hancock County, US-ME, US",6,"mazelife",2492413,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/571000602/medium.jpg","CC-BY-NC",NA,NA
"Rosa rugosa","rugosa rose","2025-09-22",NA,NA,44.1543101846,-68.6906299834,"https://www.inaturalist.org/observations/316055002","The Fort &amp; Little Fort","buffer","Plantae","Plants","Hancock County, US-ME, US",6,"mazelife",2492413,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/571000602/medium.jpg","CC-BY-NC",NA,NA
"Euphorbia cyparissias","cypress spurge","2025-10-06",NA,NA,44.155708313,-68.6677856445,"https://www.inaturalist.org/observations/319154890","The Fort &amp; Little Fort","buffer","Plantae","Plants","Stonington",33,"bmace",828011,"false","https://static.inaturalist.org/photos/576892350/medium.jpg","",NA,NA
"Euphorbia cyparissias","cypress spurge","2025-10-06",NA,NA,44.155708313,-68.6677856445,"https://www.inaturalist.org/observations/319154890","The Fort &amp; Little Fort","buffer","Plantae","Plants","Stonington",33,"bmace",828011,"false","https://static.inaturalist.org/photos/576892350/medium.jpg","",NA,NA
"Euphorbia cyparissias","cypress spurge","2025-10-06",NA,NA,44.155708313,-68.6677856445,"https://www.inaturalist.org/observations/319154890","The Fort &amp; Little Fort","buffer","Plantae","Plants","Stonington",33,"bmace",828011,"false","https://static.inaturalist.org/photos/576892350/medium.jpg","",NA,NA
"Euphorbia cyparissias","cypress spurge","2025-10-06",NA,NA,44.155708313,-68.6677856445,"https://www.inaturalist.org/observations/319154890","The Fort &amp; Little Fort","buffer","Plantae","Plants","Stonington",33,"bmace",828011,"false","https://static.inaturalist.org/photos/576892350/medium.jpg","",NA,NA
"Euphorbia cyparissias","cypress spurge","2025-10-06",NA,NA,44.155708313,-68.6677856445,"https://www.inaturalist.org/observations/319154890","The Fort &amp; Little Fort","buffer","Plantae","Plants","Stonington",33,"bmace",828011,"false","https://static.inaturalist.org/photos/576892350/medium.jpg","",NA,NA
"Euphorbia cyparissias","cypress spurge","2025-10-06",NA,NA,44.155708313,-68.6677856445,"https://www.inaturalist.org/observations/319154890","The Fort &amp; Little Fort","buffer","Plantae","Plants","Stonington",33,"bmace",828011,"false","https://static.inaturalist.org/photos/576892350/medium.jpg","",NA,NA
"Euphorbia cyparissias","cypress spurge","2025-10-06",NA,NA,44.155708313,-68.6677856445,"https://www.inaturalist.org/observations/319154890","The Fort &amp; Little Fort","buffer","Plantae","Plants","Stonington",33,"bmace",828011,"false","https://static.inaturalist.org/photos/576892350/medium.jpg","",NA,NA
"Euphorbia cyparissias","cypress spurge","2025-10-06",NA,NA,44.155708313,-68.6677856445,"https://www.inaturalist.org/observations/319154890","The Fort &amp; Little Fort","buffer","Plantae","Plants","Stonington",33,"bmace",828011,"false","https://static.inaturalist.org/photos/576892350/medium.jpg","",NA,NA
"Euphorbia cyparissias","cypress spurge","2025-10-06",NA,NA,44.155708313,-68.6677856445,"https://www.inaturalist.org/observations/319154890","The Fort &amp; Little Fort","buffer","Plantae","Plants","Stonington",33,"bmace",828011,"false","https://static.inaturalist.org/photos/576892350/medium.jpg","",NA,NA
"Euphorbia cyparissias","cypress spurge","2025-10-06",NA,NA,44.155708313,-68.6677856445,"https://www.inaturalist.org/observations/319154890","The Fort &amp; Little Fort","buffer","Plantae","Plants","Stonington",33,"bmace",828011,"false","https://static.inaturalist.org/photos/576892350/medium.jpg","",NA,NA
"Operophtera brumata","winter moth","2025-11-22",NA,NA,44.17393,-68.7196366667,"https://www.inaturalist.org/observations/327658331","The Fort &amp; Little Fort","buffer","Insecta","Insects","Deer Isle, Deer Isle, ME, US",18,"kencrowell",1118944,"false","https://static.inaturalist.org/photos/593772262/medium.jpg","",NA,NA
"Operophtera brumata","winter moth","2025-11-22",NA,NA,44.17393,-68.7196366667,"https://www.inaturalist.org/observations/327658331","The Fort &amp; Little Fort","buffer","Insecta","Insects","Deer Isle, Deer Isle, ME, US",18,"kencrowell",1118944,"false","https://static.inaturalist.org/photos/593772262/medium.jpg","",NA,NA
"Anas rubripes","american black duck","2025-12-11","Casco Bay, Harpswell, ME, US",NA,43.7677510207,-70.0218989987,"https://www.inaturalist.org/observations/330399964","The Goslings","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Anas rubripes","american black duck","2025-12-11","Casco Bay, Harpswell, ME, US",NA,43.7677510207,-70.0218989987,"https://www.inaturalist.org/observations/330399964","The Goslings","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Anas rubripes","american black duck","2025-12-11","Casco Bay, Harpswell, ME, US",NA,43.7677510207,-70.0218989987,"https://www.inaturalist.org/observations/330399964","The Goslings","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tussilago farfara","colt's-foot","2025-09-28",NA,NA,44.44372192,-68.31750211,"https://www.inaturalist.org/observations/317289820","Thomas Island","buffer","Plantae","Plants","Bar Harbor, ME 04609, USA",3,"nowur1ofus",7451169,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/573324050/medium.jpg","CC-BY-NC",NA,NA
"Rosa rugosa","rugosa rose","2025-10-10",NA,NA,44.4201109997,-68.3494065997,"https://www.inaturalist.org/observations/320285423","Thomas Island","buffer","Plantae","Plants","Bar Harbor, ME 04609, USA",NA,"hannahwojo",1489409,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/579061975/medium.jpg","CC-BY-NC",NA,NA
"Solanum dulcamara","bittersweet nightshade","2025-10-12",NA,NA,44.4171676636,-68.3333816528,"https://www.inaturalist.org/observations/320457986","Thomas Island","buffer","Plantae","Plants","Bar Harbor",12,"mdirich",3242417,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/579403816/medium.jpg","CC-BY-NC",NA,NA
"Elaeagnus umbellata","autumn olive","2025-11-02",NA,NA,44.4208417997,-68.3508559997,"https://www.inaturalist.org/observations/324552283","Thomas Island","buffer","Plantae","Plants","Bar Harbor, ME 04609, USA",NA,"cheeseburger_chickadee",9039844,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/587450300/medium.jpg","CC-BY-NC",NA,NA
"Rosa rugosa","rugosa rose","2025-09-23",NA,NA,44.2291685748,-68.3123782431,"https://www.inaturalist.org/observations/316072908","Trap Mill Woods Preserve","buffer","Plantae","Plants","Acadia National Park, Hancock County, US-ME, US",8,"farland_howell",7028089,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/571032997/medium.jpg","CC-BY-NC",NA,NA
"Corema conradii","broom crowberry","2025-09-23","Acadia National Park, Hancock County, US-ME, US",NA,44.231583065,-68.3151853048,"https://www.inaturalist.org/observations/316073278","Trap Mill Woods Preserve","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Symplocarpus foetidus","eastern skunk cabbage","2025-09-23","Acadia National Park, Hancock County, US-ME, US",NA,44.2343598784,-68.3202394178,"https://www.inaturalist.org/observations/316071229","Trap Mill Woods Preserve","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trichophorum cespitosum","tufted bulrush","2025-09-23","Acadia National Park, Hancock County, US-ME, US",NA,44.2348513766,-68.3206619823,"https://www.inaturalist.org/observations/316071620","Trap Mill Woods Preserve","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rubus hispidus","swamp dewberry","2025-09-26","Mamie's Way, Bass Harbor, ME, US",NA,44.2468609068,-68.3416466776,"https://www.inaturalist.org/observations/316826979","Trap Mill Woods Preserve","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rosa rugosa","rugosa rose","2025-10-02",NA,NA,44.221955,-68.3373416667,"https://www.inaturalist.org/observations/318295924","Trap Mill Woods Preserve","buffer","Plantae","Plants","Mount Desert Island, Southwest Harbor, ME, US",159,"ap90",615449,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/575244216/medium.jpg","CC-BY-NC",NA,NA
"Rosa rugosa","rugosa rose","2025-10-02",NA,NA,44.221955,-68.3373416667,"https://www.inaturalist.org/observations/318295924","Trap Mill Woods Preserve","buffer","Plantae","Plants","Mount Desert Island, Southwest Harbor, ME, US",159,"ap90",615449,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/575244216/medium.jpg","CC-BY-NC",NA,NA
"Rosa rugosa","rugosa rose","2025-10-02",NA,NA,44.221955,-68.3373416667,"https://www.inaturalist.org/observations/318295924","Trap Mill Woods Preserve","buffer","Plantae","Plants","Mount Desert Island, Southwest Harbor, ME, US",159,"ap90",615449,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/575244216/medium.jpg","CC-BY-NC",NA,NA
"Rosa rugosa","rugosa rose","2025-10-02",NA,NA,44.221955,-68.3373416667,"https://www.inaturalist.org/observations/318295924","Trap Mill Woods Preserve","buffer","Plantae","Plants","Mount Desert Island, Southwest Harbor, ME, US",159,"ap90",615449,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/575244216/medium.jpg","CC-BY-NC",NA,NA
"Rosa rugosa","rugosa rose","2025-10-05",NA,NA,44.221987451,-68.3373856463,"https://www.inaturalist.org/observations/319177566","Trap Mill Woods Preserve","buffer","Plantae","Plants","Lighthouse Rd, Southwest Harbor, ME, US",5,"captainjoan",1667365,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/576933537/medium.jpg","CC-BY-NC",NA,NA
"Rosa rugosa","rugosa rose","2025-10-05",NA,NA,44.221987451,-68.3373856463,"https://www.inaturalist.org/observations/319177566","Trap Mill Woods Preserve","buffer","Plantae","Plants","Lighthouse Rd, Southwest Harbor, ME, US",5,"captainjoan",1667365,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/576933537/medium.jpg","CC-BY-NC",NA,NA
"Rosa rugosa","rugosa rose","2025-10-05",NA,NA,44.221987451,-68.3373856463,"https://www.inaturalist.org/observations/319177566","Trap Mill Woods Preserve","buffer","Plantae","Plants","Lighthouse Rd, Southwest Harbor, ME, US",5,"captainjoan",1667365,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/576933537/medium.jpg","CC-BY-NC",NA,NA
"Rosa rugosa","rugosa rose","2025-10-05",NA,NA,44.221987451,-68.3373856463,"https://www.inaturalist.org/observations/319177566","Trap Mill Woods Preserve","buffer","Plantae","Plants","Lighthouse Rd, Southwest Harbor, ME, US",5,"captainjoan",1667365,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/576933537/medium.jpg","CC-BY-NC",NA,NA
"Reynoutria japonica","japanese knotweed","2025-10-09",NA,NA,44.2268358997,-68.3375125,"https://www.inaturalist.org/observations/319942541","Trap Mill Woods Preserve","buffer","Plantae","Plants","Bass Harbor, ME 04653, USA",NA,"joseph92",300627,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/578403223/medium.jpg","CC-BY",NA,NA
"Lupinus polyphyllus","large-leaved lupine","2025-10-09",NA,NA,44.2277692997,-68.3375163997,"https://www.inaturalist.org/observations/319836481","Trap Mill Woods Preserve","buffer","Plantae","Plants","Bass Harbor, ME 04653, USA",NA,"joseph92",300627,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/578196935/medium.jpg","CC-BY",NA,NA
"Corema conradii","broom crowberry","2025-10-09","Southwest Harbor, ME 04679, USA",NA,44.226224,-68.3189119,"https://www.inaturalist.org/observations/319942318","Trap Mill Woods Preserve","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Symplocarpus foetidus","eastern skunk cabbage","2025-10-09","Southwest Harbor, ME 04679, USA",NA,44.2421008997,-68.3037017997,"https://www.inaturalist.org/observations/319948242","Trap Mill Woods Preserve","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Symplocarpus foetidus","eastern skunk cabbage","2025-10-09","Southwest Harbor, ME 04679, USA",NA,44.2420913997,-68.3037587,"https://www.inaturalist.org/observations/319942172","Trap Mill Woods Preserve","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rubus hispidus","swamp dewberry","2025-10-11","Acadia National Park, Hancock County, US-ME, US",NA,44.2294145074,-68.3134899255,"https://www.inaturalist.org/observations/320381547","Trap Mill Woods Preserve","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rosa rugosa","rugosa rose","2025-10-23",NA,NA,44.2296109722,-68.3129109722,"https://www.inaturalist.org/observations/322634257","Trap Mill Woods Preserve","buffer","Plantae","Plants","Southwest Harbor, ME 04679, USA",NA,"coast_companion",256926,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/583689540/medium.jpg","CC-BY-NC",NA,NA
"Corema conradii","broom crowberry","2025-10-23","Acadia National Park, Southwest Harbor, ME, US",NA,44.235355,-68.3161916667,"https://www.inaturalist.org/observations/322692277","Trap Mill Woods Preserve","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pinus resinosa","red pine","2025-10-23","Southwest Harbor, ME 04679, USA",NA,44.235655,-68.316647,"https://www.inaturalist.org/observations/322633429","Trap Mill Woods Preserve","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Symplocarpus foetidus","eastern skunk cabbage","2025-11-08","Acadia National Park, Southwest Harbor, ME, US",NA,44.2273966667,-68.3169633333,"https://www.inaturalist.org/observations/325584189","Trap Mill Woods Preserve","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cirsium vulgare","bull thistle","2025-11-11",NA,NA,44.2292759444,-68.3118294392,"https://www.inaturalist.org/observations/326177052","Trap Mill Woods Preserve","buffer","Plantae","Plants","Wonderland Trail, Southwest Harbor, ME, US",3,"birdsongat",6925462,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/590701920/medium.jpg","CC-BY-NC",NA,NA
"Rosa rugosa","rugosa rose","2025-11-11",NA,NA,44.2292759444,-68.3118294392,"https://www.inaturalist.org/observations/326177068","Trap Mill Woods Preserve","buffer","Plantae","Plants","Wonderland Trail, Southwest Harbor, ME, US",3,"birdsongat",6925462,"false","https://inaturalist-open-data.s3.amazonaws.com/photos/590701952/medium.jpg","CC-BY-NC",NA,NA
